track_id,track_name,artist_name,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,streaming_count
1xmvq1fYLs9TEgikaFilGW,Thick Of It (feat. Trippie Redd),KSI,81,0.588,0.826,11,-3.733,0,0.0485,0.0768,0,0.327,0.648,145.825,160842,4,760000
3nHuKdFJZm78CoeBnDcFKe,Bad Dreams,Teddy Swims,85,0.707,0.68,8,-6.203,1,0.0884,0.274,0,0.0932,0.62,125.058,184578,4,760000
0xGQTpN4ESETtl1Sp6rzd2,São Paulo (feat. Anitta),The Weeknd,85,0.574,0.659,5,-7.377,0,0.0768,0.0412,0.0002,0.0921,0.506,127.347,301623,4,740000
1560osUcXrnov6yuOjXvc1,No Face,Drake,78,0.853,0.69,10,-5.858,1,0.0647,0.0771,0,0.0835,0.471,125.951,137143,4,820000
6jlG8gBPNAgBgoivw2Ig09,DEVIL IS A LIE,Tommy Richman,79,0.904,0.452,9,-7.272,1,0.132,0.174,0,0.115,0.613,90.026,130944,4,740000
1CsMKhwEmNnmvHUuO5nryA,SKINNY,Billie Eilish,79,0.251,0.252,9,-14.478,1,0.0375,0.693,0.00706,0.0968,0.0395,69.988,219733,4,720000
5kDgJffgJ0lYHTSiaXFWNw,BABY I'M BACK,The Kid LAROI,82,0.417,0.743,11,-5.094,0,0.0481,0.0154,0,0.191,0.128,161.877,171244,3,800000
2lAUq68F2bt7Kc218n9FPp,AY MAMÁ,Tito Double P,85,0.666,0.764,4,-6.297,0,0.116,0.366,0,0.347,0.729,148.853,163115,4,790000
7hRLuo4QnzCsjICXUOhTE6,WHISKEY WHISKEY (feat. Morgan Wallen),Moneybagg Yo,73,0.738,0.71,5,-3.778,0,0.0698,0.0266,0,0.156,0.722,151.985,161053,4,760000
722NAIXkI6WRNvu9O7JkdH,overseas,Ken Carson,76,0.488,0.784,6,-3.408,0,0.0298,0.00256,0,0.152,0.173,150.886,141032,4,780000
1d7Ptw3qYcfpdLNL5REhtJ,Taste,Sabrina Carpenter,81,0.67,0.91,0,-4.07,0,0.0634,0.0939,0,0.304,0.786,112.966,157280,4,840000
3JG1uFc40wfyrqaWC7iv0e,i like the way you kiss me,Artemas,82,0.599,0.946,11,-4.263,1,0.0447,0.000938,0.0106,0.0826,0.747,151.647,142515,4,780000
5b3XJ1pjrHO5JtY2PcTjnI,Mamushi (feat. Yuki Chiba),Megan Thee Stallion,80,0.892,0.531,1,-4.968,1,0.207,0.033,0,0.0824,0.209,81.036,156988,4,850000
3Sg0jiuv2ckmxTBX4tLJQq,Just Like Johnny,Redferrin,74,0.589,0.625,4,-5.302,0,0.0405,0.0268,1.51E-05,0.124,0.143,125.997,199392,4,820000
7z7kvUQGwlC6iOl7vMuAr9,Dancing In The Flames,The Weeknd,84,0.552,0.73,1,-6.203,1,0.0381,0.0011,0,0.0837,0.162,116.875,220037,4,720000
4ppKM7xnkSAwSyKqD4QTY4,Chill Bae,Lil Uzi Vert,76,0.672,0.663,3,-5.984,1,0.243,0.112,0,0.134,0.381,184.057,138324,4,730000
7mOC6phfrfz3jfigg1aGsE,Wanna Be (with Megan Thee Stallion),GloRilla,74,0.919,0.629,1,-5.17,1,0.376,0.0226,0,0.146,0.407,135.05,156444,4,800000
1LLUoftvmTjVNBHZoQyveF,THE DINER,Billie Eilish,79,0.857,0.386,1,-9.761,1,0.168,0.243,0.0931,0.111,0.661,125.017,186347,4,850000
7KvZLaYFqBqoADTelAsWWO,Happy Face,Treaty Oak Revival,72,0.515,0.927,9,-5.706,1,0.0563,0.000834,0.00545,0.327,0.412,129.975,202219,4,760000
279qpKlNEFXT7XF0MMUT92,PerkySex,Lil Uzi Vert,68,0.751,0.873,0,-5.996,0,0.0564,0.0883,0,0.0944,0.718,135.075,170674,4,750000
3SAga35lAPYdjj3qyfEsCF,Feel It - From The Original Series “Invincible”,d4vd,78,0.565,0.593,8,-5.864,1,0.0883,0.0288,0,0.215,0.429,120.509,157974,4,760000
331l3xABO0HMr1Kkyh2LZq,I Don't Wanna Wait,David Guetta,85,0.681,0.714,1,-4.617,0,0.0309,0.0375,0,0.232,0.554,129.976,149668,4,810000
2EKL77lwxvo615Ga7VjEUl,HIM ALL ALONG,Gunna,76,0.872,0.507,4,-6.323,0,0.072,0.195,0,0.111,0.506,130.007,158667,4,740000
5v3MSh7CD3VNyCwAoSha5p,Half of forever,Henrik,77,0.75,0.313,9,-7.334,1,0.0298,0.733,9.01E-05,0.259,0.478,76.507,153250,4,780000
487JCvAXVblflZyDJn3fSp,Help Me,Real Boston Richey,73,0.749,0.709,6,-6.385,1,0.259,0.155,0,0.329,0.564,78.53,181166,4,740000
1uGUbgZuO1kD1JZ0UeFupN,Hecha Pa' Mí,Grupo Frontera,82,0.742,0.832,8,-4.267,1,0.0325,0.0857,0,0.296,0.716,98.582,195846,4,760000
1e0vsza0hIVYv9Mkz542qn,Fable,Gigi Perez,77,0.324,0.3,10,-9.949,1,0.0295,0.417,0,0.0864,0.138,101.621,261005,4,770000
1OYHXCuHdzHjpHqHlY1g1r,Bad Luck,Zach Top,72,0.632,0.652,9,-5.402,0,0.0343,0.503,2.19E-06,0.131,0.737,175.902,199248,4,850000
3coRPMnFg2dJcPu5RMloa9,Whiplash,aespa,80,0.863,0.9,10,-2.974,0,0.0448,0.0953,0.0212,0.0786,0.748,126.023,183227,4,850000
0y5Ex8oQ8zCH5TQxHUy1Eo,you look like you love me (feat. Riley Green),Ella Langley,76,0.663,0.675,11,-5.851,1,0.0321,0.353,0,0.21,0.455,128.942,224280,4,800000
4oPLjuY1WgGTL0Ja1doDOn,Magic Johnson,ian,75,0.911,0.689,1,-6.176,1,0.265,0.00119,0,0.0704,0.546,140.034,137159,4,810000
5h68SoVFGleijCtjEja3xG,365,Charli xcx,78,0.761,0.856,1,-5.121,1,0.109,0.154,0.503,0.16,0.729,127.111,203618,4,780000
4OLT65TRsOx3Iv1TlCcQVb,Presidente,Gabito Ballesteros,85,0.732,0.827,11,-4.152,1,0.0585,0.123,0,0.117,0.584,105.145,181065,1,760000
3NE6g9h77FZbQqCLzUpGRt,Light Year (Practice),Lil Uzi Vert,74,0.637,0.692,1,-7.231,0,0.164,0.0153,0,0.345,0.427,140.203,164366,4,800000
0rtDE9zfXbamTlRUSwY7zy,Belong Together,Mark Ambor,81,0.646,0.668,2,-5.203,1,0.0282,0.491,0,0.212,0.64,90.97,148318,4,720000
0PHrcmOtDE89ew4vVEaD7S,BANDIT,Don Toliver,76,0.68,0.794,2,-4.534,1,0.0414,0.00585,0,0.473,0.111,130.109,147707,4,750000
70eyG7pqKozUvKPKXLXmpI,i am not who i was,Chance Peña,78,0.702,0.22,0,-13.696,1,0.0403,0.698,0,0.0891,0.197,129.9,145438,4,780000
2x2olWuWXpqjoeE4bO1NFS,Never Lose Me,Flo Milli,76,0.781,0.569,1,-7.858,1,0.0978,0.0534,0,0.098,0.0739,121.971,125902,4,760000
3w1h7uNU1Dfk2tOaHiIGat,PERO NO TE ENAMORES,Fuerza Regida,80,0.724,0.886,8,-5.607,0,0.0325,0.348,0.0132,0.107,0.827,118.044,183847,3,810000
0YThXX1dqUpYBLyJNAsF9N,If We Being Rëal,Yeat,80,0.457,0.499,1,-6.67,1,0.0334,0.247,6.34E-05,0.171,0.0348,127.95,172500,4,780000
1zhMHgotgZXkLCXpqNRnPK,N o C h i l l,PARTYNEXTDOOR,78,0.575,0.411,2,-9.022,1,0.0619,0.509,0.00321,0.0884,0.062,81.755,265374,4,810000
0IsIY8pfu1yaGkPUD7pkDx,Guess featuring billie eilish,Charli xcx,80,0.78,0.713,0,-4.493,1,0.0888,0.0167,0.206,0.144,0.615,130.034,143331,4,820000
315aBOUD3xtj7sUMXtRgMV,In The Stars,Benson Boone,81,0.362,0.54,10,-6.031,1,0.0528,0.338,0,0.139,0.3,78.007,216410,3,730000
0BiDnJFB3TlRB6aji7jUz3,Rey Sin Reina,Julión Álvarez y su Norteño Banda,84,0.529,0.356,3,-6.612,1,0.0569,0.29,0,0.136,0.659,169.653,150523,3,860000
256nKlwQdp2GE6DYGvTDoG,Cool,Gracie Abrams,76,0.706,0.58,0,-4.973,1,0.0416,0.619,0,0.101,0.39,110.433,229162,4,730000
3SaS0Va6o6jYkWvadT86C6,I Am Not Okay,Jelly Roll,74,0.536,0.651,7,-5.208,1,0.0287,0.084,0,0.148,0.363,76.964,198067,4,730000
1YhTK4LOmqLusIf4tPwtW5,A Cigarette,Gavin Adcock,72,0.612,0.148,7,-11.947,1,0.0284,0.859,1.84E-06,0.129,0.21,135.935,179900,4,810000
6Ova4U0AcZrDqTaP0BWDjg,"I Love You, I'm Sorry - Live From Vevo",Gracie Abrams,76,0.448,0.454,10,-9.117,1,0.0315,0.644,3.24E-05,0.0946,0.189,116.859,204165,4,810000
0gucUyFMFRMlUiVn9US4YX,Losers (Feat. Jelly Roll),Post Malone,75,0.607,0.76,0,-4.024,0,0.029,0.0292,0,0.146,0.414,93.954,209038,4,730000
3nQ24dxqvxZEVwlHTeuLz0,Sympathy is a knife featuring ariana grande,Charli xcx,78,0.711,0.603,3,-7.815,1,0.0405,0.0962,0,0.112,0.339,135.151,154127,4,730000
2HYFX63wP3otVIvopRS99Z,Houdini,Eminem,81,0.936,0.887,9,-2.76,0,0.0683,0.0292,1.88E-06,0.0582,0.889,127.003,227239,4,760000
1qIwin7JMVuX70qN6wD8ww,It's Up (feat. Young Thug & 21 Savage),Drake,76,0.783,0.723,1,-4.881,1,0.135,0.0264,0,0.159,0.294,139.942,278001,4,740000
3c9EsIo34kil8Oj1reaozB,American Nights,Zach Bryan,73,0.57,0.678,6,-5.629,1,0.0598,0.0309,9.92E-06,0.104,0.358,137.581,218933,4,760000
0PBTlQ84CBJF0tBnKGmQa6,FRI(END)S,V,86,0.466,0.601,8,-4.468,1,0.053,0.0315,0,0.0927,0.627,53.376,148082,4,710000
5GTBdEjZe7zEDp1N0eCZE4,HOLLYWOOD,Peso Pluma,81,0.707,0.683,3,-7.598,0,0.191,0.7,5.88E-06,0.134,0.545,94.979,284864,3,740000
30rU9CBF5cwiexNHJffkLS,Ends of the Earth,Ty Myers,71,0.647,0.297,9,-7.806,1,0.0287,0.258,2.90E-05,0.0988,0.227,129.962,269830,3,730000
2jnezASa7o0lP6aif6VrIf,TEFLON DON,Future,74,0.916,0.578,11,-6.275,1,0.124,0.00349,0.00402,0.113,0.192,124.005,159894,4,720000
0kE09o4Jdeu7vqjmkV1YJP,Wild Ones (feat. Jelly Roll),Jessie Murph,73,0.662,0.55,0,-5.816,1,0.0366,0.00354,8.95E-06,0.406,0.308,136.184,141368,4,810000
1aKvZDoLGkNMxoRYgkckZG,Magnetic,ILLIT,83,0.797,0.668,6,-5.819,1,0.0687,0.257,0,0.0876,0.69,131.067,160688,4,770000
1FhgmMvNlh3nJ1Ldc2eE6H,High Road (feat. Jessie Murph),Koe Wetzel,73,0.622,0.726,6,-5.608,1,0.0304,0.0518,0,0.0906,0.534,138.043,178416,4,730000
3DnsQ5O4uJw3MlYgvBJSCq,Maxed Out,Bayker Blankenship,73,0.685,0.374,7,-10.778,0,0.036,0.359,8.43E-06,0.106,0.364,145.915,172608,4,710000
2hKYtHbwYOSjvYQhVdUpdQ,TGIF,GloRilla,76,0.891,0.526,8,-6.52,0,0.368,0.0787,3.04E-05,0.133,0.203,140.06,164571,4,830000
6D8y7Bck8h11byRY88Pt2z,Houdini,Dua Lipa,81,0.744,0.789,9,-4.876,0,0.059,0.0036,0.00144,0.0947,0.866,116.985,185918,4,710000
0FlwhvrncUKrEAhzunmCKm,Forever,Noah Kahan,74,0.394,0.256,0,-10.944,1,0.036,0.765,0,0.116,0.215,94.367,268354,4,760000
73KAidtqbDftZjy8AD0H04,High Road (feat. Jessie Murph),Koe Wetzel,73,0.614,0.743,6,-5.046,1,0.0313,0.0839,0,0.107,0.623,138.077,179413,4,720000
1AKXrejQiFURJnr9UKIjDb,Change Me,BigXthaPlug,73,0.825,0.648,6,-5.122,0,0.272,0.0834,0,0.203,0.0645,125.009,137000,4,730000
6tNgRQ0K2NYZ0Rb9l9DzL8,obsessed,Olivia Rodrigo,77,0.68,0.581,8,-5.166,1,0.106,0.0181,1.07E-06,0.276,0.63,119.974,170542,4,750000
7iabz12vAuVQYyekFIWJxD,BAND4BAND (feat. Lil Baby),Central Cee,81,0.882,0.764,11,-5.241,1,0.204,0.359,0,0.119,0.886,140.113,140733,4,760000
0mYIOzA3XWuqewk2GDtsnP,Spin You Around,Morgan Wallen,72,0.517,0.877,4,-3.621,1,0.0297,0.00142,0,0.208,0.614,149.99,212850,4,840000
7lCs3stpWCtAn5Y2lmnPhV,I Ain't Sayin',Jordan Davis,73,0.614,0.912,8,-4.587,1,0.0452,0.446,0,0.163,0.918,76.995,174060,4,820000
727x6SZXGF0LfU2vi3rjaH,Darlin',Chase Matthew,72,0.798,0.606,2,-6.28,1,0.0338,0.181,0,0.391,0.895,120.063,165000,4,640000
6hCei3LDTNFZ5y0o30WjjN,Hell is a Dance Floor,Vincent Mason,71,0.666,0.358,9,-7.407,1,0.033,0.765,0,0.0748,0.488,129.893,210000,4,770000
3mg9jYNC1NihbthlglzrWP,57,KAROL G,81,0.848,0.712,1,-3.574,0,0.0981,0.221,0,0.106,0.692,91.98,298131,4,810000
02cRoSfWU3RJNFyU3o4lhV,SANTAL 33,Peso Pluma,81,0.715,0.764,6,-6.064,0,0.0946,0.666,8.11E-06,0.148,0.735,125.095,189834,3,770000
0QpiyJbgWUjyAQNqjIA5tO,Hate Me,Lil Yachty,73,0.638,0.625,8,-6.909,1,0.117,0.000976,0.732,0.157,0.105,140.047,161259,4,810000
3i86MS9vF1VCf0h2IEpKWY,A Lot More Free,Max McNown,75,0.469,0.279,1,-8.8,1,0.0385,0.198,4.05E-05,0.0723,0.314,142.946,198920,4,720000
0mNzElhEofvgMWAJoOA4q9,Pour Me A Drink (Feat. Blake Shelton),Post Malone,75,0.582,0.909,11,-3.834,1,0.0342,0.00191,0,0.308,0.868,119.033,195123,4,760000
5uQ7de4EWjb3rkcFxyEOpu,Belong Together,Mark Ambor,82,0.646,0.668,2,-5.203,1,0.0282,0.491,0,0.212,0.64,90.969,148318,4,770000
5LhI8m7n8xlQmNe3b7Rwis,Madonna,Natanael Cano,84,0.732,0.873,0,-5.965,1,0.0321,0.0449,0.000803,0.347,0.662,128.029,187088,3,740000
4OG8nSaGmiATo0y59bvehc,House Again,Hudson Westbrook,71,0.628,0.263,8,-9.334,1,0.0294,0.66,0,0.18,0.52,127.068,202291,3,740000
1QPV3QoWw3rRKPeYoX8kO8,GGUM,YEONJUN,80,0.874,0.621,10,-6.867,0,0.0662,0.0027,0.000304,0.0908,0.406,129.052,151689,4,710000
46kspZSY3aKmwQe7O77fCC,we can't be friends (wait for your love),Ariana Grande,81,0.645,0.646,5,-8.334,1,0.0427,0.0615,3.04E-05,0.074,0.295,115.842,228639,4,810000
2Oj3iCVLQgwjwRF9VHo7gt,No Pasa Nada,Clave Especial,76,0.834,0.894,4,-1.934,0,0.0466,0.23,1.01E-05,0.124,0.898,145.142,136001,3,730000
0fRi9tPnhwwQsJg5iFFnIa,Jailbreak,Waylon Wyatt,71,0.511,0.593,10,-4.999,1,0.0276,0.533,1.66E-06,0.108,0.501,84.891,193533,4,720000
2bl81llf715VEEbAx03yvB,Close To You,Gracie Abrams,77,0.59,0.727,6,-7.955,1,0.0706,0.0259,6.48E-05,0.0827,0.356,121.966,225973,4,770000
32TTewBmtmhUmYxS1ajqaJ,hakuna matata,Gunna,75,0.926,0.726,5,-4.669,0,0.227,0.282,0,0.11,0.69,137.975,127853,4,860000
6UmKnXmG7VmYqFnmSPOfRj,Get It Sexyy,Sexyy Red,71,0.811,0.64,5,-5.63,0,0.274,0.0957,0,0.127,0.527,145.031,148552,4,720000
2t4H61OtTYgmDe61KxkjKH,PLUTOSKI,Future,74,0.794,0.533,9,-8.206,1,0.0591,0.14,2.76E-05,0.207,0.15,120.011,179023,4,760000
18WFFUIsewmA8g31KAeo3e,The Prophecy,Taylor Swift,76,0.421,0.525,10,-10.359,1,0.0472,0.825,2.67E-06,0.308,0.535,167.927,249807,4,850000
0ydx75YiFzLjjQknKFNFwt,Burning Down,Alex Warren,77,0.499,0.674,10,-3.866,0,0.0389,0.0745,0,0.0645,0.442,171.892,179437,4,810000
6PU7QGEs8f4VECOUV0ZPrX,That’s So True - Live From Radio City Music Hall,Gracie Abrams,63,0.502,0.777,10,-7.007,0,0.051,0.0443,0,0.356,0.341,108.485,194199,4,730000
7DpUoxGSdlDHfqCYj0otzU,BITTERSUITE,Billie Eilish,77,0.521,0.254,9,-14.409,0,0.0399,0.815,0.884,0.114,0.153,125.021,298440,4,760000
3p1coqZaHyGvFVLb7EmmeE,NUMBER 2,Lil Tecca,74,0.64,0.635,1,-4.758,1,0.0345,0.0543,0,0.113,0.141,125.007,137904,4,720000
4MAv7MqIlcaTBHGiUXIWiw,SI NO ES CONTIGO - REMIX,Cris Mj,81,0.732,0.74,0,-4.281,1,0.0302,0.0452,9.80E-05,0.127,0.681,99.995,254501,4,760000
6xZYGIixR3zhhOHwu7UEMY,mewtwo,Ken Carson,73,0.646,0.745,8,-3.341,1,0.128,0.0206,0,0.154,0.316,149.971,128000,4,800000
31TVho4kOuAeRmLYGIEuWn,TGIF,GloRilla,72,0.894,0.526,10,-6.622,0,0.381,0.0804,4.40E-05,0.132,0.208,140.041,164571,4,710000
2ZqTbIID9vFPTXaGyzbb4q,Neva Play (feat. RM of BTS),Megan Thee Stallion,80,0.826,0.756,2,-4.984,1,0.256,0.0203,0,0.0915,0.794,160.01,157173,4,800000
1BJJbSX6muJVF2AK7uH1x4,Move,Adam Port,86,0.727,0.782,8,-8.529,0,0.042,0.0563,0.336,0.225,0.655,119.992,177599,4,720000
7ov3TDp5D00Rnu5R1viX4w,New Woman (feat. ROSALÍA),LISA,86,0.477,0.854,7,-4.715,1,0.275,0.0858,0,0.065,0.314,140.515,179790,5,710000
4FgvZaxSi4fwCLEc5tFV00,Wine Into Whiskey,Tucker Wetmore,71,0.714,0.697,11,-5.227,1,0.0363,0.0744,0.00598,0.0929,0.32,149.983,166347,4,750000
1QxxBUAx42J8pIFYJJR880,Pretty Slowly,Benson Boone,76,0.588,0.576,9,-5.82,1,0.0543,0.369,0,0.105,0.226,122.081,261421,4,560000
1vj47xD8v9wIhQrmQY2Dkv,Better Days (feat. John Mayer),Zach Bryan,73,0.562,0.564,9,-6.946,1,0.0361,0.705,0,0.0932,0.314,82.685,212467,4,820000
6dayCflQl0ISXwZs6GBygC,I'm Gonna Love You,Cody Johnson,71,0.552,0.494,3,-6.262,0,0.0318,0.358,2.94E-05,0.108,0.312,133.91,188107,4,730000
0hKtu53OlIFXVuYkZwcn3o,Cinderella,Future,76,0.876,0.412,5,-7.74,0,0.0748,0.431,0,0.101,0.15,130.052,169840,4,730000
0llPOBVoJYDAtdmVlNE41A,Liar,Jelly Roll,72,0.645,0.767,1,-5.202,1,0.0299,0.0405,0,0.092,0.613,114.011,204933,4,710000
2o1pb13quMReXZqE7jWsgq,intro (end of the world),Ariana Grande,81,0.506,0.362,10,-9.48,1,0.0416,0.67,0,0.176,0.385,84.726,92400,4,700000
5116BQqgzOZ24Dx0ZKkagU,delusional,Ken Carson,73,0.566,0.829,0,-5.315,1,0.0345,0.000119,0,0.231,0.591,147.954,131274,4,760000
1Y1jtaZOJYgXBl7lKdLc9o,A Cold Sunday,Lil Yachty,72,0.575,0.86,9,-3.165,0,0.23,0.298,0,0.0973,0.834,76.54,107314,1,750000
12VH4g5pTMZmrUVzfJq7F7,M a k e I t T o T h e M o r n i n g,PARTYNEXTDOOR,77,0.677,0.622,4,-5.901,0,0.0287,0.0831,0.00749,0.154,0.0903,122.738,168453,4,720000
4CkbpelT92r4dVkceDX9g1,Leave Me Alone,BigXthaPlug,71,0.835,0.802,7,-4.286,1,0.243,0.0311,7.33E-06,0.0882,0.374,128.085,143778,4,870000
2F3N9tdombb64aW6VtZOdo,Down Bad,Taylor Swift,75,0.541,0.366,11,-10.412,1,0.0748,0.56,1.00E-06,0.0946,0.168,159.707,261228,4,710000
1D9XWqsoNWIfLEzjHcrgMx,BAD TIME,Lil Tecca,73,0.741,0.803,2,-3.89,1,0.076,0.0381,0,0.111,0.314,122.935,210803,4,630000
4jIy1KWDGEptJGq94tqB5Y,The Way Back,Zach Bryan,71,0.543,0.492,0,-8.313,1,0.0574,0.673,0.000163,0.112,0.178,79.886,185520,4,380000
6G15l720kBWvIQZyoEJEYE,Alibi (with Pabllo Vittar & Yseult),Sevdaliza,68,0.741,0.754,11,-5.412,0,0.0327,0.00526,8.21E-06,0.125,0.717,126.98,161656,4,700000
7Mts0OfPorF4iwOomvfqn1,So High School,Taylor Swift,76,0.366,0.866,7,-4.514,1,0.0466,0.0274,3.07E-06,0.106,0.293,176.07,228800,4,760000
1kcwpPDQnqEqmezzXdJTCP,imgonnagetyouback,Taylor Swift,75,0.784,0.391,9,-9.471,1,0.0633,0.608,0,0.252,0.15,110.007,222072,4,710000
7vv89PswQvqGKCGJ1rw5on,FIELD TRIP,¥$,76,0.731,0.686,11,-4.707,0,0.121,0.054,0,0.0865,0.458,121.991,167229,4,740000
3OJDtCdYs8QJnui708tEU3,Soltera,Shakira,87,0.841,0.752,2,-4.735,1,0.105,0.167,0.00046,0.949,0.67,100.076,214643,4,750000
3IEvQ1CzszUJtTRLmmMJ2X,05-Jul,Tito Double P,82,0.827,0.596,10,-8.36,1,0.039,0.379,0,0.138,0.964,111.997,174213,3,730000
3wSZvk3xWv2bzUpUAalO55,UNA BOKA,Lalo Ebratt,70,0.735,0.721,7,-4.82,0,0.306,0.34,0.000166,0.0937,0.756,203.871,150588,4,730000
0CFhbNsY7CsuSkBQOiLPzz,Or What,NLE Choppa,72,0.731,0.586,1,-7.564,0,0.172,0.116,0,0.0987,0.147,125.845,199165,4,820000
5btUPeXrdG4Es05Q1p5aaT,Run Your Mouth,Gavin Adcock,70,0.721,0.566,11,-6.675,0,0.0578,0.101,5.43E-06,0.111,0.529,104.033,160291,4,770000
4JhsEvyt5yUHPsUNDgxjRQ,Sounds Like the Radio,Zach Top,70,0.639,0.895,7,-4.142,1,0.0579,0.27,6.28E-06,0.361,0.641,129.018,218868,4,780000
0tXFWZC3ZF44vgi0h2o4iI,Mirada,Ivan Cornejo,74,0.69,0.393,4,-10.255,1,0.0367,0.752,0.0023,0.109,0.225,95.008,167523,4,770000
4HMUrFl8y6rQCzEbaGEkcj,Somebody Save Me,Eminem,75,0.577,0.657,0,-6.486,1,0.129,0.697,3.20E-06,0.116,0.437,180.727,230199,3,850000
